questionID,questionTitle,questionText,questionUrl,topics,therapistName,therapistUrl,answerText,upvotes
567082c85bb022840f42baf4,How do I find myself?,I don't know what to say. I have never really known who I am.,https://counselchat.com/questions/how-do-i-find-myself,Spirituality,Wendy Bangerter,https://counselchat.com/therapists/wendy-bangerter,"Three years ago I attended a week long meditation retreat. By the fifth day I noticed I was light headed and felt very strange. I began to realize within my own being an experience of no separation. I would see others at the retreat and smile. I loved them all. I could feel the connection with this awareness I had read about but never truly understood until that moment. I remember understanding all the teachings I had learned throughout my life about a god who existed outside of me. I realized I had all these answeres within my own being and so did everyone else. I began to see everyone as not just capable but powerful loving beings. Since this experience it has been my desire for everyone to become conscious within whatever experience they wish. I do this in many ways.&nbsp;<div><br></div><div>At our studio we combine Mental Health with yoga and meditation as well as nutrition counseling to help people come to their optimal selves. To truly come into a state of ""finding yourself,"" is to start to know and own who you are from a state of solid being. In this there is nothing new under the sun, and it is very simple. I would love to teach you and anyone interested in coming into a state of awake conciousness. &nbsp;The more awake we are the more joyful we are. I live in this state of being and demonstrate it in my daily life.&nbsp;</div>",0
5703cda5389d1f030997de5f,"I cheated on my partner, and I don't know how to feel.","I am married, but I had sex with my friend. I feel guilty, but I feel not guilty too. Do I need to feel guilty? It's my body, and I have full rights to do what I like.",https://counselchat.com/questions/i-cheated-on-my-partner-and-i-don-t-know-how-to-feel,"Human Sexuality,Intimacy,Relationships",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>I don't think there's anything that you're supposed to feel. Some people feel tremendously guilty when they cheat, and others not at all. It could be that your partner doesn't know about the cheating and you haven't had to face his/her emotions and reactions. When something we do is hidden...a secret...it's easier to avoid feeling guilty. I wonder if you're avoiding your own emotions. But let's put that question aside for now. There are better questions.</p><p>What do you want? Do you want your marriage? If not, this may be why you don't feel guilty.&nbsp;</p><p>Do you want to be able to sleep with your friend? It's unlikely that both are possible (keeping the marriage and the affair). Yes, you get to do whatever you want with your body...and...there may be consequences. Affairs almost always get discovered.&nbsp;</p><p>Who do you want to be? What kind of partner do you want to be? What might your partner feel if they knew? How might you feel then? Would you care? Has something happened that's affected how much you care about your partner?</p><p>I suggest that these other questions might be a place to start. Exploring it with a therapist is something to consider maybe. I wish you the best as you sort it out. :)</p><p><br></p><p><br></p>",0
56f8964ab814e1ce46371938,How do I tell my boyfriend I wanna be with him but not in a relationship?,"I've been with him for a couple months. We will talk everyday and he will get mad over something I will say and not talk to me. We have our great moments, but I just need to focus on my personal situations, and I feel he is slowing me down with that. I still wanna be with him, but not now.",https://counselchat.com/questions/how-do-i-tell-my-boyfriend-i-wanna-be-with-him-but-not-in-a-relationship,Relationships,Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>It sounds like you're pulling away instead of being honest. If you really want to be with him, why not now? If you don't have time for a relationship, why are you dating at all?</p><p>I don't understand the whole ""phasing out"" thing that people do these days (or ""ghosting"", where you just stop talking and disappear!). I get the sense that this relationship isn't working for you, but for some reason you're stopping yourself from being honest with yourself and him and just ending it. In the early stage of a relationship (the first year), if it doesn't feel fabulous, it's a good idea to move on. It's not personal. You don't owe this person anything. They deserve someone who's totally into them (and so do you) and you're doing him no favors by hanging on to something that's not amazing or giving him hope that it might work better in the future sometime. You don't have to slowly bow out. It actually creates more hurt than gentle honesty. Maybe people don't know how to say it?</p><p>""I've decided not to continue with this. I wish you the best.""&nbsp;</p><p>Life is too short!</p>",0
56f8435fb814e1ce46371934,I am afraid of sex.,"I am a female, and I am afraid of having sex. I am afraid of disappointing my partner by being inexperienced. I think he thinks I'm not a virgin. I am also scared that he will be disappointed with my naked body. I don't want my partner to think differently of me because I am afraid of having sex.",https://counselchat.com/questions/i-am-afraid-of-sex,"Human Sexuality,Intimacy",Lynda Martens,https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"<p>These fears are completely normal. Almost everyone has the same fears you do, to some degree, especially if they lack experience. Men also feel far more of these fears than you realize. That can help...to remember that we're all a little scared and looking for safety and approval.</p><p>You mention a partner, but I'm not sure if you currently have one. Having a partner you can trust with your fears and who you feel safe with is so important. When you're really confident someone cares deeply for you, this can help the fears to go away or diminish.&nbsp;</p><p>How well do you know your own body? Getting to know how you like to be touched and how different touches feel...getting acquainted with your body yourself first...this can help build sexual confidence.&nbsp;</p><p>In general, our partners care less about our fat and wrinkles than they care about how we make them feel in bed. Being a generous lover who is confident enough to put fear aside...ironically this is what makes you ""good in bed"". But be patient with yourself. Your confidence will grow with experience, and that doesn't have to happen until you are ready. There's not rush. :)</p>",0
56f58ed0b814e1ce46371910,How can I control my temper?,I get angry and act out. It scares my wife and child.,https://counselchat.com/questions/how-can-i-control-my-temper,Anger Management,"Myron Jones, Ph.D, LPC-S, LCDC",https://counselchat.com/therapists/myron-jones-ph-d-lpc-s-lcdc,"<p>Anger is a normal emotion, no different than joy, elation, or sadness. It's not anger that gets us in trouble it's the overtness of the emotion or how we allow it to manifest that gets us in trouble. Being able to control your temper depends on several variables: how you saw anger acted out as a child in terms of your primary caregivers and what you internalized as being normal in terms of managing conflict, and your communication style regarding how you confront problematic situations. There are some whose anger takes on a volcano effect whereby they don't readily address problematic situations but rather they continue to stuff their emotion until the right trigger causes them them to explode, and then there are those who are very impulsive in terms of how they react to stressful situations, they don't take time to think out situations or to make sense of them, they just impulsively respond. I would encourage you to seek anger management from a therapist who utilizes a Cognitive Behavioral approach in order that you may explore how your irrational thinking related to certain situations may be influencing your problematic behavior. In addition, I would encourage you to engage in activities that promote stress reduction if your blowups are indeed related to being overly stressed. The first step is recognizing that you have a problem that you need help in understanding and addressing, which you have, now take the next step in finding a therapist in order that you may learn to control your temper and undo some faulty wiring that may be related to how you process emotion, and communicate that you're angry. Remember, anger is the overt expression of some other emotion (i.e., disappointment, hurt, frustration, etc..) Hope this helps...</p>",0
56ffc843fa722cdf047f2957,Is it time to end my relationship with my boyfriend for good?,"He isn't violent, but he has anger issues and deep insecurities. He's working on them and has improved. We started counseling, and he participated in one or two individual sessions, but we broke up again shortly thereafter. Now his constant questions and accusations are getting really draining.",https://counselchat.com/questions/is-it-time-to-end-my-relationship-with-my-boyfriend-for-good,Relationships,"Robin Landwehr, DBH, LPCC, NCC",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"<p>Hello and thank you for your question. I worked for a number of years with people who have been both abused in their relationships and those who have been abusive. Being involved in a relationship with a partner&nbsp;who does the behaviors&nbsp;you describe can be incredibly difficult, and many would argue is even harder than&nbsp;overcoming actual physical violence. </p><p>I was a little confused about whether you're are still broken up with this person or if you are still thinking about it. I am going to assume you are still undecided. </p><p><br></p><p>Some of the things you are describing sound like emotional abuse. Even without physical abuse, being emotionally abused can still be traumatizing. When partners question and accuse, they are often trying to exercise power and control over their partners by hurting them with unfounded accusations.&nbsp; The accusations serve to make someone feel guilty&nbsp;and to manipulate them. For example, if your partner accuses you of cheating when you go out bowling with friends, you may elect not to go bowling just to satisfy your partner and prevent a fight from occurring. </p><p>The person being accused or questioned often tries&nbsp;to prove over and over again that they have done nothing wrong, but it doesn't matter. </p><p>And that brings me to the point of what some people&nbsp;who experience these behaviors&nbsp;do in order to start feeling like they have some power again.&nbsp;Here are just a few things:</p><p><br></p><p>1. They realize there is no right answer. Trying to be logical with someone who doesn't want to be logical doesn't work. Many people simply stop trying to defend themselves against false accusations because there was no answer that would satisfy their partner anyway.&nbsp;In addition, the rules of the relationship seem to change on a daily basis, and what may be okay with your partner one day may make them angry the next. And this can leave people constantly feeling like they are on eggshells.&nbsp;&nbsp;</p><p><br></p><p>2.&nbsp;The find support. Finding a support group or a group of people who remind you on a daily basis that you are a decent person is always a good idea. One of the things that can happen when we are with someone who does emotionally abusive things&nbsp;is begin to have a negative&nbsp;concept of ourselves. Surrounding yourself with people who remind you that you are a good person&nbsp;is a great idea. </p><p><br></p><p>3.&nbsp;They reinvest in themselves. Try to find some time for yourself. This couldn't possibly sound more cliché, but it is actually true. Whether that is taking up a new hobby or doing an old one. One thing that can happen when emotional abuse&nbsp;takes place in a relationship&nbsp;is the person&nbsp;being abused can begin to isolate and not do the things that make them enjoy life. Taking some time for the self can sometimes bring things into perspective.</p><p>I don't know if you are still in counseling, but if you are and you are getting what you need then that is great. If not, there are others you can try. It's important to find the right fit. </p><p><br></p><p>As for the question of whether or not you should leave your partner, that is a question that can only be answered by you. But you could ask yourself some questions&nbsp; like these to help you decide:</p><p><br></p><p>1. What are some of my values about relationships? Do&nbsp;I&nbsp;want Trust? Honesty? Ask yourself if you have these things in your relationship.</p><p>2. Do I feel like this relationship brings out the best in me, or does it seem to bring me down?</p><p>3. If I want to stay in this relationship, what are some specific things that need to change? </p><p><br></p><p>Hope some of these suggestions help. </p><p><br></p><p>Good luck to you. Be well.</p><p><br></p><p>Robin Landwehr, DBH, LPC, NCC </p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>",0
56df9e8b095966e22a8c149b,How can I see if a therapist if my mom can't afford it?,"I think I have depression, anxiety, bipolar disorder, and I have anger issues. I told my mom over and over again. She told me she would get me a therapist, but she never did. I just found out that my mom can't afford a therapist for me.",https://counselchat.com/questions/how-can-i-see-if-a-therapist-if-my-mom-can-t-afford-it,Legal & Regulatory,"Eric Ström, JD, MA, LMHC",https://counselchat.com/therapists/eric-str-m-jd-ma-lmhc,"<p>It can be difficult to get counseling if you don't feel supported by family members.&nbsp; There might be a few options.&nbsp; If you are in school, I'd recommend talking to a school counselor or school nurse.&nbsp; They often will be able to help you access free&nbsp;or affordable&nbsp;counseling resources in your community.&nbsp; </p><p>In addition, depending on where you live, it's also often possible to call 211 for referrals to free or low cost counseling services in your area.</p><p>I'd encourage you not to give up. You are on the right track.&nbsp; <br></p>",0
56d49a149471b0b41ec68e7c,Can a therapist have a client admitted to an eating disorder treatment center if the client does not want to go?,,https://counselchat.com/questions/can-a-therapist-have-a-client-admitted-to-an-eating-disorder-treatment-center-if-the-client-does-not-want-to-go,"Eating Disorders,Legal & Regulatory","Eric Ström, JD, MA, LMHC",https://counselchat.com/therapists/eric-str-m-jd-ma-lmhc,"<p>Typically, a therapist cannot force a client to receive any treatment they do not want.&nbsp; In the end, it is the clients who get to decide what type of treatment they want.</p><p><br></p><p>If a therapist believes that their client is in imminent danger of harm however, the therapist might have an obligation to take actions to protect their client.&nbsp; In such a case, the therapist would need to discuss the options with the client, and come up with a plan to best protect the client.</p><p>In a situiaon like this, it would probably be a good idea to talk to the therapist about the possilbe positvies and negatives of the treatmetn center.&nbsp; A good therpist will be happy to have that conversation with you and allow you to make the final decisions about your own treatment.<br></p>",0
55d0261d6ae5f72373d44185,Is there a lawsuit for counselors and therapists who failed to report a relapse?,"I have a relative who is in his twenties.  He was in a drug rehabilitation program and got kicked out for using drugs again. No one informed family that he was using drugs again.  He subsequently overdosed and was found dead.
Is their accountability of counselors, therapists or the halfway house for not reporting that he had relapsed? Is there a legal case for failing to report?",https://counselchat.com/questions/is-there-a-lawsuit-for-counselors-and-therapists-who-failed-to-report-a-relapse,"Professional Ethics,Legal & Regulatory,Addiction","Eric Ström, JD, MA, LMHC",https://counselchat.com/therapists/eric-str-m-jd-ma-lmhc,"<p>I'm so sorry to hear of your loss.&nbsp; This sounds like a really difficult situation for the whole family.&nbsp; </p><p>Since the answer to this question will depend a lot on the applicable state laws, I would suggest talking with a local attorney.&nbsp; That being said, I see two competing issues here.&nbsp; On the one side is the duty of confidentiality the counselors owed&nbsp;to your relative.&nbsp; On the other side is the duty the counselors had to act reasonably to protect your relative from harm.&nbsp; Generally there is not a requiremt for substance abuse treatment centers to notify family members if an adult client relapses.</p><p>A local attorney will be able to provide more specific guidance on the legal obligtions and liabilities in this situation.</p><p><br></p>",0
570008d738d8448168a85d94,Is it okay if I take my friend's pills away?,"My friend is abusing her prescription medicine. Even though she told me she didn't have any more pills, I found she has prescriptions for anxiety medications.",https://counselchat.com/questions/is-it-okay-if-i-take-my-friend-s-pills-away,"Social Relationships,Substance Abuse","Robin Landwehr, DBH, LPCC, NCC",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"<p>Hello! Thank you for your question. I have a worked with many people who have become addicted to benzodiazepines, like Clonazepam. It is a difficult road for people who are trying to become clean. It is also a very difficult road for those who love the person and are trying to be supportive. During those times, it is important to remember to take care of yourself, too. </p><p><br></p><p>As for taking your friend's pills, my concern would be the legal ramifications that you could face should you ever be caught with someone else's prescription medication, and especially these types of medications. Our laws have become much more strict surrounding prescription drug sales and possession due to the increase in prescription drug abuse. In addition, people who are in active addiction are likely to find some other means to get their drug, so it would do little to help the overall problem. </p><p><br></p><p>I don't know about your friend's family situation, but they may be a better route to take if you are concerned about your friend. They may already be involved, but with your help&nbsp;you&nbsp;may&nbsp;be able to convince your friend to go to treatment willingly. That is usually better. </p><p><br></p><p>In many states, there are also involuntary committal processes where a person's family may be able to convince a court to force the person into treatment. This varies from state to state. If your friend's family is not aware of this option, it may be something to look into. It usually does take a relative, or a medical provider, to begin this process if it is available. </p><p><br></p><p>I hope this was helpful, and I wish you and your friend well. </p><p><br></p><p>Robin J. Landwehr, DBH, LPC, NCC </p><p><br></p>",0
56fdfb8ffa722cdf047f28a0,I'm scared because my boyfriend is interested in BDSM.,"I'm concerned about my boyfriend. I suffer from anxiety, but I always have this feeling he wants to hurt me because he told me he was interested in BDSM intercourse. We haven't tried it, but I've had this feeling he always wants to.",https://counselchat.com/questions/i-m-scared-because-my-boyfriend-is-interested-in-bdsm,"Human Sexuality,Anxiety","Robin Landwehr, DBH, LPCC, NCC",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"<p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Hello! Thank you for your question. There are few things
that people find more personal than their sexual relationships. When we feel
connected to our partner, sex can be best thing since sliced bread. However, if
we feel disconnected in some way, sex can feel degrading and even painful. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">I don’t know the specifics about your relationship or how
comfortable you are in talking to your boyfriend, but this is one of those
situations where communicating your fears is a good idea. The only exception to
that would be if you believe he is actually a threat to you in some way. If you
believe that, then you should do whatever you think is safe. It sounds like
there is a part of you that is already afraid of him, and if that is the case
then remaining safe is your top priority. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Assuming you are able to share with him your feelings,
telling him what you are and are not interested in sexually is very appropriate
and sexually healthy. Sex is something that is supposed to be enjoyable for
all parties. All parties should feel respected and able to say “no” to
absolutely anything they are not comfortable with. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">I call the respectful agreement between sexual partners, “sex
trust.” Sex Trust means your partner respects your boundaries. It means they
won’t degrade you sexually with hurtful words, forced sex, or forcing or
coercing sex in ways someone is not interested in having. &nbsp;Your personal safety and mental well-being is
what is most important. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Now, if there is a part of you that is curious about BDSM
and may be interested in participating in it, there are many websites that you
can explore to learn information. I will warn you, some websites and articles
are better or worse than others, but you may at least feel more informed. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Many people engage in BDSM and have happy relationships, but
again, it completely depends on what each person in the relationship wants. It is
also important to know that BDSM is not&nbsp;just one thing and people practice it
differently based on comfort. If it is something you are uncomfortable with,
then you shouldn’t feel obligated to do it.</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">&nbsp;</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">I hope this was helpful. Be well.</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">&nbsp;</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Robin J. Landwehr, DBH, LPC, NCC</font></p><p>

<b></b><i></i><u></u><sub></sub><sup></sup><strike></strike><br></p>",0
56ffc843fa722cdf047f2957,Is it time to end my relationship with my boyfriend for good?,"He isn't violent, but he has anger issues and deep insecurities. He's working on them and has improved. We started counseling, and he participated in one or two individual sessions, but we broke up again shortly thereafter. Now his constant questions and accusations are getting really draining.",https://counselchat.com/questions/is-it-time-to-end-my-relationship-with-my-boyfriend-for-good,Relationships,Sonya Wilson,https://counselchat.com/therapists/sonya-wilson,"<p>Sometimes relationships just do not work.&nbsp; Don't feel that the first, second, or even third relationship is the relationship you are suppose to be in for life.&nbsp;&nbsp; The one that is meant for you will require work but should be be draining and a constant roller coaster of breaking up.&nbsp; <br></p><p>It is good you all went to counseling, but one or two sessions may not be enough to make and see a change in behavior.&nbsp; It takes times and it takes both working toward the same goal.&nbsp; <br></p><p>I would suggest doing you...meaning focusing on your own growth at the time.&nbsp; If he wants to grow with you, he will make the necessary steps.&nbsp; If he doesn't...wish him well.<br></p>",0
570071bd38d8448168a85dcf,Should I message my crush?,"I have had a crush on this guy for years. I last talked to him a few years ago when we graduated from high school. We left off on a good note. Should I message him and see how he is doing, or is it too late?",https://counselchat.com/questions/should-i-message-my-crush,"Relationships,Social Relationships",Sonya Wilson,https://counselchat.com/therapists/sonya-wilson,"<p>It's never to late to let a person know how you feel.&nbsp; You never know where it will take you.&nbsp; You don't want to hold this regret of not letting your feelings known and wondering ""what if"" for the rest of your life. &nbsp; That can be torturous. &nbsp; <br></p><p>Now prepare for whatever..if his feelings are the same or if they are not.&nbsp; If they are the same...great.&nbsp; If they are not, feel good that at least you let a person know they hold a special place in your life and wish him love, peace and happiness in his life.&nbsp; <br></p>",0
56bd08b04e568f192e1bfb84,How do I learn to let go of past problems and live one day at a time?,I would like to be able to have more positive relationships in the present.,https://counselchat.com/questions/how-do-i-learn-to-let-go-of-past-problems-and-live-one-day-at-a-time,Social Relationships,Sonya Wilson,https://counselchat.com/therapists/sonya-wilson,"<p>Take one day at a time!!!&nbsp; Each day do things that make you happy, moves to a positive place, focusing on the future, give you a sense of fulfillment and accomplishment.&nbsp; Journal at the end of the day of how well you did that day in focusing on these things.&nbsp; Each day should be a step better than the previous day.&nbsp; You will have days that you didn't do as well....that is human and OK.&nbsp; Just get back on track the next day....</p><p>At the end of the week, review how well you did and give your self a grade.&nbsp; If did well, you deserve ice cream, etc.&nbsp; If not so good, OK....tell yourself next week ""got to focus one day at a time"".&nbsp; You can do it....it takes practice but will get better each day,&nbsp; I wish you happy days and happy future...<br></p>",0
56ff46b4fa722cdf047f292a,Why am I with my husband if he is mean?,"I love him, but he doesn’t show me love. He talks badly about me to his friends.",https://counselchat.com/questions/why-am-i-with-my-husband-if-he-is-mean,Marriage,Sonya Wilson,https://counselchat.com/therapists/sonya-wilson,"<p>So many questions comes to mind when I read your words...Do you love yourself?&nbsp; What do you LOVE about him?&nbsp; What are you getting from this relationship that is good for you?&nbsp; What are you lacking in yourself that you allow yourself to be treated this way?....I can go on..</p><p><br></p><p>If you can answer these questions, maybe you will answer your own question of WHY are you with your husband or even better, WHY you ALLOW your husband to be mean, show no love, disrespect you?&nbsp; You seem to lack self-worth...seek a professional to help you with this.<br></p>",0
56fc11beb814e1ce463719a8,Is it wrong to cheat on my husband?,"We don't have sex a lot. I cheat when we argue. I don't kiss or have unprotected sex with them. It's a one time thing, and I never see them twice.",https://counselchat.com/questions/is-it-wrong-to-cheat-on-my-husband,"Intimacy,Human Sexuality,Marriage","Robin Landwehr, DBH, LPCC, NCC",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"<p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Hello, and thank you for your question. The question about
whether or not to cheat is based on personal values that can only be answered
by you. However, here are a few things to consider and questions to ask
yourself to help you find your answer:</font></p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3""><br></font></p><p>

</p><p style=""margin: 0in 0in 0pt 0.5in; text-indent: -0.25in;""><span style=""mso-bidi-font-family:Calibri;mso-bidi-theme-font:minor-latin""><span style=""mso-list:Ignore""><font face=""Calibri"" size=""3"">1.</font><span style='font:7.0pt ""Times New Roman""'>&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span><font face=""Calibri"" size=""3"">Do you feel like you are violating your own
values or morals? This is important, because we all have different values and
morals surrounding sex, love, and monogamy. If you value monogamous
relationships and find yourself cheating on your partner, then you may feel
like you are living in contradiction to your values, and most people are not
happy when they do that. However, if monogamy is not something you value, then
perhaps it is time to re-evaluate the relationship and determine if it is still
right for you. Not all people want monogamous relationships, and that
is alright. Finally,&nbsp;if you value your husband’s feelings and know that the
affairs would hurt him, then your behaviors may again be in contrast to your
own values. That can only be determined by you. </font></p><p>

</p><p style=""margin: 0in 0in 0pt 0.5in;""><br></p><p style=""margin: 0in 0in 0pt 0.5in; text-indent: -0.25in;""><span style=""mso-bidi-font-family:Calibri;mso-bidi-theme-font:minor-latin""><span style=""mso-list:Ignore""><font face=""Calibri"" size=""3"">2.</font><span style='font:7.0pt ""Times New Roman""'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></span></span><font face=""Calibri"" size=""3"">Based on how you describe your relationship, it
sounds like you are not very satisfied with the way it is.&nbsp; From the outside, it looks like the affairs
are a way to “get even” with your husband or to feel better after an argument. This
is something that can happen when mutual respect starts to fade in a
relationship and gets replaced with contempt. We can simply stop caring about
how our actions hurt each other, or potentially hurt each other. Perhaps the
question to ask here is, when you look out toward the future with your husband,
is this the pattern that you want to keep? The pattern of very little sex,
argument, and then satisfying the pain or dissatisfaction with affairs. </font></p><p>

</p><p style=""margin: 0in 0in 0pt 0.5in;""><font face=""Calibri"" size=""3"">&nbsp;</font></p><p style=""margin: 0in 0in 0pt 0.5in; text-indent: -0.25in;""><span style=""mso-bidi-font-family:Calibri;mso-bidi-theme-font:minor-latin""><span style=""mso-list:Ignore""><font face=""Calibri"" size=""3"">3.</font><span style='font:7.0pt ""Times New Roman""'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></span></span><font face=""Calibri"" size=""3"">What are your goals for this relationship? If we
start to become disconnected in a relationship, we can begin to do things on
autopilot. Get up, get the kids up, go to work, come home, and go to bed. None
of which requires any intimacy at all. Are you still able to see the hopes and
dreams you once had for this relationship?</font></p><p>

</p><p style=""margin: 0in 0in 0pt 0.5in;""><font face=""Calibri"" size=""3"">&nbsp;</font></p><p style=""margin: 0in 0in 8pt 0.5in; text-indent: -0.25in;""><span style=""mso-bidi-font-family:Calibri;mso-bidi-theme-font:minor-latin""><span style=""mso-list:Ignore""><font face=""Calibri"" size=""3"">4.</font><span style='font:7.0pt ""Times New Roman""'>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
</span></span></span><font face=""Calibri"" size=""3"">Have you considered seeking marital counseling? Not
having affairs won’t actually fix the part of the relationship that is leading
you to have them. If there is something broken, it sometimes requires some help
to get it fixed. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">&nbsp;</font><font face=""Calibri"" size=""3"">Hopefully these questions and thoughts will help you come to
some kind of conclusion about what is right for you and your relationship. I certainly
wish you well. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">&nbsp;</font><font face=""Calibri"" size=""3"">Robin J. Landwehr, DBH, LPC, NCC </font></p><p>

<b></b><i></i><u></u><sub></sub><sup></sup><strike></strike><br></p>",0
56ff46b4fa722cdf047f292a,Why am I with my husband if he is mean?,"I love him, but he doesn’t show me love. He talks badly about me to his friends.",https://counselchat.com/questions/why-am-i-with-my-husband-if-he-is-mean,Marriage,"Robin Landwehr, DBH, LPCC, NCC",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"<p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Hello, and thank you for your question. Loving someone who
doesn’t respect or treat you well can be enormously difficult and painful. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Many people who find themselves in an emotionally hurtful
relationship say that it was wonderful when it first started, but that over
time their partner’s behaviors changed and they became emotionally or
physically abusive. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">I want to say right away that it is not your fault in any
way if someone is abusive to you. It does not mean that you are broken or that there
is something wrong with your character if you have not left the situation.
People stay for many reasons, such as fear, finances, children, pressure from
others, and love. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Many people have had to leave their abusive partners who
they still love to preserve their own safety and regain the sense of self they
may have lost. It is a very difficult thing to do, even if you know it is the
right thing. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">The person who really needs to take a hard look at
themselves is the person doing the abusing.</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">It is very common for mental and emotional abuse to wear
away at someone’s self-esteem. This can lead to other problems, like depression
and anxiety. These issues sometimes require professional support to manage,
such as a counselor or perhaps a doctor who may prescribe medication. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">A counselor may be able to help you sort through your fears
and concerns about staying or leaving. To look at things from different angles,
and to help you decide what is best for you. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">You have not said that your husband has been physically abusive
to you, but if that has been the case, then you must consider your physical
safety first. Leaving an abusive relationship is the most dangerous time.
Getting help from professionals would be critical, and I would recommend your
local domestic violence program. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Whatever you decide to do is the right thing for you. I
would encourage you to ask yourself honestly about your reasons for staying and
the barriers that may keep you from going. You do deserve to be happy and
emotionally safe. If you do not feel like you have that safety, then seeking
someone to help you sort through these things is a good plan. </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">I wish you well.</font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">Robin J. Landwehr, DBH, LPC, NCC </font></p><p>

</p><p style=""margin: 0in 0in 8pt;""><font face=""Calibri"" size=""3"">&nbsp;</font></p><p>

<b></b><i></i><u></u><sub></sub><sup></sup><strike></strike><br></p>",0
570008d738d8448168a85d94,Is it okay if I take my friend's pills away?,"My friend is abusing her prescription medicine. Even though she told me she didn't have any more pills, I found she has prescriptions for anxiety medications.",https://counselchat.com/questions/is-it-okay-if-i-take-my-friend-s-pills-away,"Social Relationships,Substance Abuse",Aleisha Stewart,https://counselchat.com/therapists/aleisha-stewart,"<p>First of all, where did you find the pills? Did you have to go into her private space or things to find them? If so, you might want to do some research on codependency. I recommend the book ""The Everything Guide to Codependency."" You can find it here:&nbsp;https://www.amazon.ca/The-Everything-Guide-Codependency-codependent/dp/1440573905 . It's not honest to go searching through someone's things. You dislike the deceit in her, so why model it in yourself?</p><p>If the pills were just left out, that's a different story. Again though, model honesty. Talk to about what you found. Avoid being accusitory. A good old ""I found these...what's going on with this?"" might be a good place to start. Tell her how it makes you feel. Have you ever heard of ""I statements?"" Google this....you will find a lot of good templates on how to frame this conversation.&nbsp;</p><p>At the end of the day though, these are her choices. Not yours. All you can do is tell her how you feel, make a few gentle suggestions, and get back to taking care of you. If it gets to the point where seeing her downward spiral is too much for you, let her know this and tell her you can no longer be involved, for the sake of your own health and sanity.&nbsp;</p><p>There is nothing wrong with trying to help, but ask yourself, are you really being helpful? If you are starting to feel resentful, know that you have crossed the line into codependency and back away.</p><p>Hope this helps and all the best,</p><p><br></p><p><br>Aleisha</p>",0
